county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"ANDREWS COUNTY, TX",TX,2009.0,48003 ,480032009,,1275.0,14786.0,,8623.02177735696
"ANDREWS COUNTY, TX",TX,2010.0,48003 ,480032010,,1493.0,14786.0,,10097.38942242662
"ANDREWS COUNTY, TX",TX,2011.0,48003 ,480032011,,1899.0,14786.0,,12843.230082510481
"ANDREWS COUNTY, TX",TX,2012.0,48003 ,480032012,,1943.0,14786.0,,13140.80887325849
"ANDREWS COUNTY, TX",TX,2013.0,48003 ,480032013,,,14786.0,,
"ANDREWS COUNTY, TX",TX,2014.0,48003 ,480032014,,,14786.0,,
"ANDREWS COUNTY, TX",TX,2015.0,48003 ,480032015,,,14786.0,,
"ANGELINA COUNTY, TX",TX,2003.0,48005 ,480052003,,,86771.0,,
"ANGELINA COUNTY, TX",TX,2004.0,48005 ,480052004,,,86771.0,,
"ANGELINA COUNTY, TX",TX,2005.0,48005 ,480052005,,,86771.0,,
"ANGELINA COUNTY, TX",TX,2006.0,48005 ,480052006,,11933.0,86771.0,,13752.29051180694
"ANGELINA COUNTY, TX",TX,2007.0,48005 ,480052007,,14533.0,86771.0,,16748.683315854378
"ANGELINA COUNTY, TX",TX,2008.0,48005 ,480052008,,16351.0,86771.0,,18843.853361146004
"ANGELINA COUNTY, TX",TX,2009.0,48005 ,480052009,,16525.0,86771.0,,19044.381187263025
"ANGELINA COUNTY, TX",TX,2010.0,48005 ,480052010,,17148.0,86771.0,,19762.363001463622
"ANGELINA COUNTY, TX",TX,2011.0,48005 ,480052011,,18030.0,86771.0,,20778.831637298175
"ANGELINA COUNTY, TX",TX,2012.0,48005 ,480052012,,17929.0,86771.0,,20662.43330144864
"ANGELINA COUNTY, TX",TX,2013.0,48005 ,480052013,,,86771.0,,
"ANGELINA COUNTY, TX",TX,2014.0,48005 ,480052014,,,86771.0,,
"ANGELINA COUNTY, TX",TX,2015.0,48005 ,480052015,,,86771.0,,
"ARANSAS COUNTY, TX",TX,2003.0,48007 ,480072003,,,23158.0,,
"ARANSAS COUNTY, TX",TX,2004.0,48007 ,480072004,,,23158.0,,
"ARANSAS COUNTY, TX",TX,2005.0,48007 ,480072005,,,23158.0,,
"ARANSAS COUNTY, TX",TX,2006.0,48007 ,480072006,10.0,3480.0,23158.0,43.18162190171863,15027.204421798082
"ARANSAS COUNTY, TX",TX,2007.0,48007 ,480072007,,4305.0,23158.0,,18589.68822868987
"ARANSAS COUNTY, TX",TX,2008.0,48007 ,480072008,,4399.0,23158.0,,18995.595474566024
"ARANSAS COUNTY, TX",TX,2009.0,48007 ,480072009,,4813.0,23158.0,,20783.314621297173
"ARANSAS COUNTY, TX",TX,2010.0,48007 ,480072010,,5438.0,23158.0,,23482.16599015459
"ARANSAS COUNTY, TX",TX,2011.0,48007 ,480072011,,5542.0,23158.0,,23931.254857932465
"ARANSAS COUNTY, TX",TX,2012.0,48007 ,480072012,,5792.0,23158.0,,25010.795405475426
"ARANSAS COUNTY, TX",TX,2013.0,48007 ,480072013,,,23158.0,,
"ARANSAS COUNTY, TX",TX,2014.0,48007 ,480072014,,,23158.0,,
"ARANSAS COUNTY, TX",TX,2015.0,48007 ,480072015,,,23158.0,,
"ARCHER COUNTY, TX",TX,2003.0,48009 ,480092003,,,9054.0,,
"ARCHER COUNTY, TX",TX,2004.0,48009 ,480092004,,,9054.0,,
"ARCHER COUNTY, TX",TX,2005.0,48009 ,480092005,,,9054.0,,
"ARCHER COUNTY, TX",TX,2006.0,48009 ,480092006,,,9054.0,,
"ARCHER COUNTY, TX",TX,2007.0,48009 ,480092007,,2.0,9054.0,,22.08968411751712
"ARCHER COUNTY, TX",TX,2008.0,48009 ,480092008,,,9054.0,,
"ARCHER COUNTY, TX",TX,2009.0,48009 ,480092009,,,9054.0,,
"ARCHER COUNTY, TX",TX,2010.0,48009 ,480092010,,,9054.0,,
"ARCHER COUNTY, TX",TX,2011.0,48009 ,480092011,,,9054.0,,
"ARCHER COUNTY, TX",TX,2012.0,48009 ,480092012,,1.0,9054.0,,11.04484205875856
"ARCHER COUNTY, TX",TX,2013.0,48009 ,480092013,,,9054.0,,
"ARCHER COUNTY, TX",TX,2014.0,48009 ,480092014,,,9054.0,,
"ARCHER COUNTY, TX",TX,2015.0,48009 ,480092015,,,9054.0,,
"ARMSTRONG COUNTY, TX",TX,2003.0,48011 ,480112003,,,1901.0,,
"ARMSTRONG COUNTY, TX",TX,2004.0,48011 ,480112004,,,1901.0,,
"ARMSTRONG COUNTY, TX",TX,2005.0,48011 ,480112005,,,1901.0,,
"ARMSTRONG COUNTY, TX",TX,2006.0,48011 ,480112006,,53.0,1901.0,,2788.0063124671224
"ARMSTRONG COUNTY, TX",TX,2007.0,48011 ,480112007,,88.0,1901.0,,4629.1425565491845
"ARMSTRONG COUNTY, TX",TX,2008.0,48011 ,480112008,,89.0,1901.0,,4681.746449237244
"ARMSTRONG COUNTY, TX",TX,2009.0,48011 ,480112009,,57.0,1901.0,,2998.4218832193583
"ARMSTRONG COUNTY, TX",TX,2010.0,48011 ,480112010,,54.0,1901.0,,2840.6102051551816
"ARMSTRONG COUNTY, TX",TX,2011.0,48011 ,480112011,,104.0,1901.0,,5470.804839558127
"ARMSTRONG COUNTY, TX",TX,2012.0,48011 ,480112012,,78.0,1901.0,,4103.103629668595
"ARMSTRONG COUNTY, TX",TX,2013.0,48011 ,480112013,,,1901.0,,
"ARMSTRONG COUNTY, TX",TX,2014.0,48011 ,480112014,,,1901.0,,
"ARMSTRONG COUNTY, TX",TX,2015.0,48011 ,480112015,,,1901.0,,
"ATASCOSA COUNTY, TX",TX,2003.0,48013 ,480132003,,,44911.0,,
"ATASCOSA COUNTY, TX",TX,2004.0,48013 ,480132004,,,44911.0,,
"ATASCOSA COUNTY, TX",TX,2005.0,48013 ,480132005,,,44911.0,,
"ATASCOSA COUNTY, TX",TX,2006.0,48013 ,480132006,,6435.0,44911.0,,14328.338269020951
"ATASCOSA COUNTY, TX",TX,2007.0,48013 ,480132007,,7689.0,44911.0,,17120.527265035293
"ATASCOSA COUNTY, TX",TX,2008.0,48013 ,480132008,,8230.0,44911.0,,18325.131927590122
"ATASCOSA COUNTY, TX",TX,2009.0,48013 ,480132009,,9969.0,44911.0,,22197.234530515907
"ATASCOSA COUNTY, TX",TX,2010.0,48013 ,480132010,,11003.0,44911.0,,24499.56580793124
"ATASCOSA COUNTY, TX",TX,2011.0,48013 ,480132011,,12372.0,44911.0,,27547.816793213242
"ATASCOSA COUNTY, TX",TX,2012.0,48013 ,480132012,,11063.0,44911.0,,24633.16336754915
"ATASCOSA COUNTY, TX",TX,2013.0,48013 ,480132013,,,44911.0,,
"ATASCOSA COUNTY, TX",TX,2014.0,48013 ,480132014,,,44911.0,,
"ATASCOSA COUNTY, TX",TX,2015.0,48013 ,480132015,,,44911.0,,
"AUSTIN COUNTY, TX",TX,2003.0,48015 ,480152003,,,28417.0,,
"AUSTIN COUNTY, TX",TX,2004.0,48015 ,480152004,,,28417.0,,
"AUSTIN COUNTY, TX",TX,2005.0,48015 ,480152005,,,28417.0,,
"AUSTIN COUNTY, TX",TX,2006.0,48015 ,480152006,,2283.0,28417.0,,8033.923355737763
"AUSTIN COUNTY, TX",TX,2007.0,48015 ,480152007,,2802.0,28417.0,,9860.294893901537
"AUSTIN COUNTY, TX",TX,2008.0,48015 ,480152008,,3396.0,28417.0,,11950.59295492135
"AUSTIN COUNTY, TX",TX,2009.0,48015 ,480152009,,3788.0,28417.0,,13330.048914382236
"AUSTIN COUNTY, TX",TX,2010.0,48015 ,480152010,,3819.0,28417.0,,13439.138543829398
"AUSTIN COUNTY, TX",TX,2011.0,48015 ,480152011,,4228.0,28417.0,,14878.417848470985
"AUSTIN COUNTY, TX",TX,2012.0,48015 ,480152012,,4772.0,28417.0,,16792.76489425344
"AUSTIN COUNTY, TX",TX,2013.0,48015 ,480152013,,,28417.0,,
"AUSTIN COUNTY, TX",TX,2014.0,48015 ,480152014,,,28417.0,,
"AUSTIN COUNTY, TX",TX,2015.0,48015 ,480152015,,,28417.0,,
"BAILEY COUNTY, TX",TX,2003.0,48017 ,480172003,,,7165.0,,
"BAILEY COUNTY, TX",TX,2004.0,48017 ,480172004,,,7165.0,,
"BAILEY COUNTY, TX",TX,2005.0,48017 ,480172005,,,7165.0,,
"BAILEY COUNTY, TX",TX,2006.0,48017 ,480172006,,610.0,7165.0,,8513.607815771109
"BAILEY COUNTY, TX",TX,2007.0,48017 ,480172007,,713.0,7165.0,,9951.151430565247
"BAILEY COUNTY, TX",TX,2008.0,48017 ,480172008,,674.0,7165.0,,9406.838799720865
"BAILEY COUNTY, TX",TX,2009.0,48017 ,480172009,,588.0,7165.0,,8206.559665038381
"BAILEY COUNTY, TX",TX,2010.0,48017 ,480172010,,600.0,7165.0,,8374.04047452896
"BAILEY COUNTY, TX",TX,2011.0,48017 ,480172011,,702.0,7165.0,,9797.627355198883
"BAILEY COUNTY, TX",TX,2012.0,48017 ,480172012,,646.0,7165.0,,9016.050244242848
"BAILEY COUNTY, TX",TX,2013.0,48017 ,480172013,,,7165.0,,
"BAILEY COUNTY, TX",TX,2014.0,48017 ,480172014,,,7165.0,,
"BAILEY COUNTY, TX",TX,2015.0,48017 ,480172015,,,7165.0,,
"BANDERA COUNTY, TX",TX,2003.0,48019 ,480192003,,,20485.0,,
"BANDERA COUNTY, TX",TX,2004.0,48019 ,480192004,,,20485.0,,
"BANDERA COUNTY, TX",TX,2005.0,48019 ,480192005,,,20485.0,,
"BANDERA COUNTY, TX",TX,2006.0,48019 ,480192006,,874.0,20485.0,,4266.536490114719
"BANDERA COUNTY, TX",TX,2007.0,48019 ,480192007,,995.0,20485.0,,4857.212594581401
"BANDERA COUNTY, TX",TX,2008.0,48019 ,480192008,,1026.0,20485.0,,5008.542836221626
"BANDERA COUNTY, TX",TX,2009.0,48019 ,480192009,,1230.0,20485.0,,6004.393458628265
"BANDERA COUNTY, TX",TX,2010.0,48019 ,480192010,,1345.0,20485.0,,6565.779838906517
"BANDERA COUNTY, TX",TX,2011.0,48019 ,480192011,,1549.0,20485.0,,7561.630461313155
"BANDERA COUNTY, TX",TX,2012.0,48019 ,480192012,,1564.0,20485.0,,7634.854771784233
"BANDERA COUNTY, TX",TX,2013.0,48019 ,480192013,,,20485.0,,
"BANDERA COUNTY, TX",TX,2014.0,48019 ,480192014,,,20485.0,,
"BANDERA COUNTY, TX",TX,2015.0,48019 ,480192015,,,20485.0,,
"BASTROP COUNTY, TX",TX,2003.0,48021 ,480212003,,,74171.0,,
"BASTROP COUNTY, TX",TX,2004.0,48021 ,480212004,,,74171.0,,
"BASTROP COUNTY, TX",TX,2005.0,48021 ,480212005,,,74171.0,,
"BASTROP COUNTY, TX",TX,2006.0,48021 ,480212006,,6940.0,74171.0,,9356.756683879144
"BASTROP COUNTY, TX",TX,2007.0,48021 ,480212007,,8868.0,74171.0,,11956.155370697443
"BASTROP COUNTY, TX",TX,2008.0,48021 ,480212008,,8821.0,74171.0,,11892.78828652708
"BASTROP COUNTY, TX",TX,2009.0,48021 ,480212009,,9196.0,74171.0,,12398.376724056572
"BASTROP COUNTY, TX",TX,2010.0,48021 ,480212010,,10455.0,74171.0,,14095.805638322256
"BASTROP COUNTY, TX",TX,2011.0,48021 ,480212011,,12005.0,74171.0,,16185.571180110825
"BASTROP COUNTY, TX",TX,2012.0,48021 ,480212012,,12068.0,74171.0,,16270.510037615779
"BASTROP COUNTY, TX",TX,2013.0,48021 ,480212013,10.0,,74171.0,13.482358334119805,
"BASTROP COUNTY, TX",TX,2014.0,48021 ,480212014,,,74171.0,,
"BASTROP COUNTY, TX",TX,2015.0,48021 ,480212015,,,74171.0,,
"BAYLOR COUNTY, TX",TX,2003.0,48023 ,480232003,,,3726.0,,
"BAYLOR COUNTY, TX",TX,2004.0,48023 ,480232004,,,3726.0,,
"BAYLOR COUNTY, TX",TX,2005.0,48023 ,480232005,,,3726.0,,
"BAYLOR COUNTY, TX",TX,2006.0,48023 ,480232006,,378.0,3726.0,,10144.927536231884
"BAYLOR COUNTY, TX",TX,2007.0,48023 ,480232007,,401.0,3726.0,,10762.211486849168
"BAYLOR COUNTY, TX",TX,2008.0,48023 ,480232008,,257.0,3726.0,,6897.47718733226
"BAYLOR COUNTY, TX",TX,2009.0,48023 ,480232009,,349.0,3726.0,,9366.612989801395
"BAYLOR COUNTY, TX",TX,2010.0,48023 ,480232010,,369.0,3726.0,,9903.381642512077
"BAYLOR COUNTY, TX",TX,2011.0,48023 ,480232011,,609.0,3726.0,,16344.605475040258
"BAYLOR COUNTY, TX",TX,2012.0,48023 ,480232012,,1169.0,3726.0,,31374.127750939344
"BAYLOR COUNTY, TX",TX,2013.0,48023 ,480232013,,,3726.0,,
"BAYLOR COUNTY, TX",TX,2014.0,48023 ,480232014,,,3726.0,,
"BAYLOR COUNTY, TX",TX,2015.0,48023 ,480232015,,,3726.0,,
"BEE COUNTY, TX",TX,2003.0,48025 ,480252003,,,31861.0,,
"BEE COUNTY, TX",TX,2004.0,48025 ,480252004,,,31861.0,,
"BEE COUNTY, TX",TX,2005.0,48025 ,480252005,,,31861.0,,
"BEE COUNTY, TX",TX,2006.0,48025 ,480252006,,2396.0,31861.0,,7520.16571984558
"BEE COUNTY, TX",TX,2007.0,48025 ,480252007,,3101.0,31861.0,,9732.902294341044
"BEE COUNTY, TX",TX,2008.0,48025 ,480252008,,3330.0,31861.0,,10451.649351872195
"BEE COUNTY, TX",TX,2009.0,48025 ,480252009,,3777.0,31861.0,,11854.618499105489
"BEE COUNTY, TX",TX,2010.0,48025 ,480252010,,4416.0,31861.0,,13860.20526662691
"BEE COUNTY, TX",TX,2011.0,48025 ,480252011,,4764.0,31861.0,,14952.44970339914
"BEE COUNTY, TX",TX,2012.0,48025 ,480252012,,4731.0,31861.0,,14848.874799912119
"BEE COUNTY, TX",TX,2013.0,48025 ,480252013,,,31861.0,,
"BEE COUNTY, TX",TX,2014.0,48025 ,480252014,,,31861.0,,
"BEE COUNTY, TX",TX,2015.0,48025 ,480252015,,,31861.0,,
"BELL COUNTY, TX",TX,2003.0,48027 ,480272003,,,310235.0,,
"BELL COUNTY, TX",TX,2004.0,48027 ,480272004,,,310235.0,,
"BELL COUNTY, TX",TX,2005.0,48027 ,480272005,10.0,,310235.0,3.2233629345496158,
"BELL COUNTY, TX",TX,2006.0,48027 ,480272006,10.0,15356.0,310235.0,3.2233629345496158,4949.7961222943895
"BELL COUNTY, TX",TX,2007.0,48027 ,480272007,10.0,22404.0,310235.0,3.2233629345496158,7221.622318564959
"BELL COUNTY, TX",TX,2008.0,48027 ,480272008,,24954.0,310235.0,,8043.579866875111
"BELL COUNTY, TX",TX,2009.0,48027 ,480272009,11.0,28334.0,310235.0,3.545699228004577,9133.07653875288
"BELL COUNTY, TX",TX,2010.0,48027 ,480272010,22.0,31273.0,310235.0,7.091398456009154,10080.422905217012
"BELL COUNTY, TX",TX,2011.0,48027 ,480272011,20.0,45724.0,310235.0,6.4467258690992315,14738.504681934664
"BELL COUNTY, TX",TX,2012.0,48027 ,480272012,26.0,41160.0,310235.0,8.380743629829,13267.361838606217
"BELL COUNTY, TX",TX,2013.0,48027 ,480272013,19.0,,310235.0,6.124389575644269,
"BELL COUNTY, TX",TX,2014.0,48027 ,480272014,17.0,,310235.0,5.479716988734347,
"BELL COUNTY, TX",TX,2015.0,48027 ,480272015,23.0,,310235.0,7.413734749464116,
"BEXAR COUNTY, TX",TX,2003.0,48029 ,480292003,163.0,,1714773.0,9.50563135761993,
"BEXAR COUNTY, TX",TX,2004.0,48029 ,480292004,168.0,,1714773.0,9.797215141596002,
"BEXAR COUNTY, TX",TX,2005.0,48029 ,480292005,202.0,,1714773.0,11.779984872633287,
"BEXAR COUNTY, TX",TX,2006.0,48029 ,480292006,191.0,150254.0,1714773.0,11.138500547885931,8762.325975508129
"BEXAR COUNTY, TX",TX,2007.0,48029 ,480292007,104.0,184460.0,1714773.0,6.064942706702286,10757.10895844523
"BEXAR COUNTY, TX",TX,2008.0,48029 ,480292008,157.0,187457.0,1714773.0,9.155730816848644,10931.884278560487
"BEXAR COUNTY, TX",TX,2009.0,48029 ,480292009,197.0,214712.0,1714773.0,11.488401088657216,12521.307485014053
"BEXAR COUNTY, TX",TX,2010.0,48029 ,480292010,186.0,249300.0,1714773.0,10.846916763909858,14538.367469046923
"BEXAR COUNTY, TX",TX,2011.0,48029 ,480292011,263.0,283581.0,1714773.0,15.337307037141358,16537.524208743664
"BEXAR COUNTY, TX",TX,2012.0,48029 ,480292012,193.0,292496.0,1714773.0,11.255134061476358,17057.418095572997
"BEXAR COUNTY, TX",TX,2013.0,48029 ,480292013,175.0,,1714773.0,10.2054324391625,
"BEXAR COUNTY, TX",TX,2014.0,48029 ,480292014,181.0,,1714773.0,10.555332979933787,
"BEXAR COUNTY, TX",TX,2015.0,48029 ,480292015,190.0,,1714773.0,11.080183791090716,
"BLANCO COUNTY, TX",TX,2003.0,48031 ,480312003,,,10497.0,,
"BLANCO COUNTY, TX",TX,2004.0,48031 ,480312004,,,10497.0,,
"BLANCO COUNTY, TX",TX,2005.0,48031 ,480312005,,,10497.0,,
"BLANCO COUNTY, TX",TX,2006.0,48031 ,480312006,,684.0,10497.0,,6516.147470705916
"BLANCO COUNTY, TX",TX,2007.0,48031 ,480312007,,497.0,10497.0,,4734.686100790702
"BLANCO COUNTY, TX",TX,2008.0,48031 ,480312008,,406.0,10497.0,,3867.7717443078977
"BLANCO COUNTY, TX",TX,2009.0,48031 ,480312009,,432.0,10497.0,,4115.461560445842
"BLANCO COUNTY, TX",TX,2010.0,48031 ,480312010,,585.0,10497.0,,5573.020863103744
"BLANCO COUNTY, TX",TX,2011.0,48031 ,480312011,,790.0,10497.0,,7525.959798037535
"BLANCO COUNTY, TX",TX,2012.0,48031 ,480312012,,700.0,10497.0,,6668.571972944651
"BLANCO COUNTY, TX",TX,2013.0,48031 ,480312013,,,10497.0,,
"BLANCO COUNTY, TX",TX,2014.0,48031 ,480312014,,,10497.0,,
"BLANCO COUNTY, TX",TX,2015.0,48031 ,480312015,,,10497.0,,
"BORDEN COUNTY, TX",TX,2003.0,48033 ,480332003,,,641.0,,
"BORDEN COUNTY, TX",TX,2004.0,48033 ,480332004,,,641.0,,
"BORDEN COUNTY, TX",TX,2005.0,48033 ,480332005,,,641.0,,
"BORDEN COUNTY, TX",TX,2006.0,48033 ,480332006,,,641.0,,
"BORDEN COUNTY, TX",TX,2007.0,48033 ,480332007,,,641.0,,
"BORDEN COUNTY, TX",TX,2008.0,48033 ,480332008,,,641.0,,
"BORDEN COUNTY, TX",TX,2009.0,48033 ,480332009,,,641.0,,
"BORDEN COUNTY, TX",TX,2010.0,48033 ,480332010,,,641.0,,
"BORDEN COUNTY, TX",TX,2011.0,48033 ,480332011,,,641.0,,
"BORDEN COUNTY, TX",TX,2012.0,48033 ,480332012,,,641.0,,
"BORDEN COUNTY, TX",TX,2013.0,48033 ,480332013,,,641.0,,
"BORDEN COUNTY, TX",TX,2014.0,48033 ,480332014,,,641.0,,
"BORDEN COUNTY, TX",TX,2015.0,48033 ,480332015,,,641.0,,
"BOSQUE COUNTY, TX",TX,2003.0,48035 ,480352003,,,18212.0,,
"BOSQUE COUNTY, TX",TX,2004.0,48035 ,480352004,,,18212.0,,
"BOSQUE COUNTY, TX",TX,2005.0,48035 ,480352005,,,18212.0,,
"BOSQUE COUNTY, TX",TX,2006.0,48035 ,480352006,,1660.0,18212.0,,9114.86931693389
"BOSQUE COUNTY, TX",TX,2007.0,48035 ,480352007,,1339.0,18212.0,,7352.295189984626
"BOSQUE COUNTY, TX",TX,2008.0,48035 ,480352008,,1390.0,18212.0,,7632.330331649462
"BOSQUE COUNTY, TX",TX,2009.0,48035 ,480352009,,1527.0,18212.0,,8384.581594553043
"BOSQUE COUNTY, TX",TX,2010.0,48035 ,480352010,,1678.0,18212.0,,9213.705249286184
"BOSQUE COUNTY, TX",TX,2011.0,48035 ,480352011,,1712.0,18212.0,,9400.39534372941
"BOSQUE COUNTY, TX",TX,2012.0,48035 ,480352012,,1662.0,18212.0,,9125.851087195255
"BOSQUE COUNTY, TX",TX,2013.0,48035 ,480352013,,,18212.0,,
"BOSQUE COUNTY, TX",TX,2014.0,48035 ,480352014,,,18212.0,,
"BOSQUE COUNTY, TX",TX,2015.0,48035 ,480352015,,,18212.0,,
"BOWIE COUNTY, TX",TX,2003.0,48037 ,480372003,,,92565.0,,
"BOWIE COUNTY, TX",TX,2004.0,48037 ,480372004,,,92565.0,,
"BOWIE COUNTY, TX",TX,2005.0,48037 ,480372005,,,92565.0,,
"BOWIE COUNTY, TX",TX,2006.0,48037 ,480372006,,19918.0,92565.0,,21517.852319991358
"BOWIE COUNTY, TX",TX,2007.0,48037 ,480372007,,24021.0,92565.0,,25950.413223140495
"BOWIE COUNTY, TX",TX,2008.0,48037 ,480372008,,26426.0,92565.0,,28548.58747906876
"BOWIE COUNTY, TX",TX,2009.0,48037 ,480372009,,28028.0,92565.0,,30279.26322043969
"BOWIE COUNTY, TX",TX,2010.0,48037 ,480372010,,30838.0,92565.0,,33314.96786042241
"BOWIE COUNTY, TX",TX,2011.0,48037 ,480372011,,33072.0,92565.0,,35728.40706530546
"BOWIE COUNTY, TX",TX,2012.0,48037 ,480372012,,29056.0,92565.0,,31389.83417058283
"BOWIE COUNTY, TX",TX,2013.0,48037 ,480372013,,,92565.0,,
"BOWIE COUNTY, TX",TX,2014.0,48037 ,480372014,,,92565.0,,
"BOWIE COUNTY, TX",TX,2015.0,48037 ,480372015,,,92565.0,,
"BRAZORIA COUNTY, TX",TX,2003.0,48039 ,480392003,13.0,,313166.0,4.151153062593002,
"BRAZORIA COUNTY, TX",TX,2004.0,48039 ,480392004,19.0,,313166.0,6.067069860712849,
"BRAZORIA COUNTY, TX",TX,2005.0,48039 ,480392005,31.0,,313166.0,9.898903456952542,
"BRAZORIA COUNTY, TX",TX,2006.0,48039 ,480392006,27.0,33548.0,313166.0,8.621625591539312,10712.529457220771
"BRAZORIA COUNTY, TX",TX,2007.0,48039 ,480392007,22.0,46870.0,313166.0,7.025028259772772,14966.503387979537
"BRAZORIA COUNTY, TX",TX,2008.0,48039 ,480392008,24.0,42930.0,313166.0,7.663667192479388,13708.384690547506
"BRAZORIA COUNTY, TX",TX,2009.0,48039 ,480392009,37.0,43919.0,313166.0,11.814820255072389,14024.191642770928
"BRAZORIA COUNTY, TX",TX,2010.0,48039 ,480392010,24.0,44333.0,313166.0,7.663667192479388,14156.389901841196
"BRAZORIA COUNTY, TX",TX,2011.0,48039 ,480392011,36.0,54276.0,313166.0,11.495500788719081,17331.383355792135
"BRAZORIA COUNTY, TX",TX,2012.0,48039 ,480392012,36.0,50768.0,313166.0,11.495500788719081,16211.210667824733
"BRAZORIA COUNTY, TX",TX,2013.0,48039 ,480392013,26.0,,313166.0,8.302306125186004,
"BRAZORIA COUNTY, TX",TX,2014.0,48039 ,480392014,20.0,,313166.0,6.386389327066157,
"BRAZORIA COUNTY, TX",TX,2015.0,48039 ,480392015,29.0,,313166.0,9.260264524245926,
"BRAZOS COUNTY, TX",TX,2003.0,48041 ,480412003,,,194851.0,,
"BRAZOS COUNTY, TX",TX,2004.0,48041 ,480412004,,,194851.0,,
"BRAZOS COUNTY, TX",TX,2005.0,48041 ,480412005,,,194851.0,,
"BRAZOS COUNTY, TX",TX,2006.0,48041 ,480412006,,13499.0,194851.0,,6927.857696393655
"BRAZOS COUNTY, TX",TX,2007.0,48041 ,480412007,,14120.0,194851.0,,7246.562758210119
"BRAZOS COUNTY, TX",TX,2008.0,48041 ,480412008,10.0,15517.0,194851.0,5.132126599298951,7963.520844132183
"BRAZOS COUNTY, TX",TX,2009.0,48041 ,480412009,,17516.0,194851.0,,8989.432951332044
"BRAZOS COUNTY, TX",TX,2010.0,48041 ,480412010,11.0,18624.0,194851.0,5.645339259228847,9558.072578534367
"BRAZOS COUNTY, TX",TX,2011.0,48041 ,480412011,19.0,21619.0,194851.0,9.751040538668008,11095.144495024404
"BRAZOS COUNTY, TX",TX,2012.0,48041 ,480412012,,23766.0,194851.0,,12197.012075893888
"BRAZOS COUNTY, TX",TX,2013.0,48041 ,480412013,,,194851.0,,
"BRAZOS COUNTY, TX",TX,2014.0,48041 ,480412014,20.0,,194851.0,10.264253198597903,
"BRAZOS COUNTY, TX",TX,2015.0,48041 ,480412015,17.0,,194851.0,8.724615218808218,
"BREWSTER COUNTY, TX",TX,2003.0,48043 ,480432003,,,9232.0,,
"BREWSTER COUNTY, TX",TX,2004.0,48043 ,480432004,,,9232.0,,
"BREWSTER COUNTY, TX",TX,2005.0,48043 ,480432005,,,9232.0,,
"BREWSTER COUNTY, TX",TX,2006.0,48043 ,480432006,,1249.0,9232.0,,13529.029462738301
"BREWSTER COUNTY, TX",TX,2007.0,48043 ,480432007,,1538.0,9232.0,,16659.445407279032
"BREWSTER COUNTY, TX",TX,2008.0,48043 ,480432008,,1262.0,9232.0,,13669.844020797229
"BREWSTER COUNTY, TX",TX,2009.0,48043 ,480432009,,1309.0,9232.0,,14178.94280762565
"BREWSTER COUNTY, TX",TX,2010.0,48043 ,480432010,,1215.0,9232.0,,13160.745233968804
"BREWSTER COUNTY, TX",TX,2011.0,48043 ,480432011,,1501.0,9232.0,,16258.665511265164
"BREWSTER COUNTY, TX",TX,2012.0,48043 ,480432012,,1614.0,9232.0,,17482.66897746967
"BREWSTER COUNTY, TX",TX,2013.0,48043 ,480432013,,,9232.0,,
"BREWSTER COUNTY, TX",TX,2014.0,48043 ,480432014,,,9232.0,,
"BREWSTER COUNTY, TX",TX,2015.0,48043 ,480432015,,,9232.0,,
"BRISCOE COUNTY, TX",TX,2003.0,48045 ,480452003,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2004.0,48045 ,480452004,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2005.0,48045 ,480452005,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2006.0,48045 ,480452006,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2007.0,48045 ,480452007,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2008.0,48045 ,480452008,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2009.0,48045 ,480452009,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2010.0,48045 ,480452010,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2011.0,48045 ,480452011,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2012.0,48045 ,480452012,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2013.0,48045 ,480452013,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2014.0,48045 ,480452014,,,1637.0,,
"BRISCOE COUNTY, TX",TX,2015.0,48045 ,480452015,,,1637.0,,
"BROOKS COUNTY, TX",TX,2003.0,48047 ,480472003,,,7223.0,,
"BROOKS COUNTY, TX",TX,2004.0,48047 ,480472004,,,7223.0,,
"BROOKS COUNTY, TX",TX,2005.0,48047 ,480472005,,,7223.0,,
"BROOKS COUNTY, TX",TX,2006.0,48047 ,480472006,,696.0,7223.0,,9635.885366191334
"BROOKS COUNTY, TX",TX,2007.0,48047 ,480472007,,773.0,7223.0,,10701.924408140661
"BROOKS COUNTY, TX",TX,2008.0,48047 ,480472008,,817.0,7223.0,,11311.08957496885
"BROOKS COUNTY, TX",TX,2009.0,48047 ,480472009,,945.0,7223.0,,13083.206423923577
"BROOKS COUNTY, TX",TX,2010.0,48047 ,480472010,,1135.0,7223.0,,15713.69237159075
"BROOKS COUNTY, TX",TX,2011.0,48047 ,480472011,,1391.0,7223.0,,19257.92606950021
