COUNTY_NAME,BUYER_STATE,YEAR,MONTH,QUANTITY
"SAINT LUCIE COUNTY, FL",FL,2009,9,5734.0
"SAINT LUCIE COUNTY, FL",FL,2009,10,7379.0
"SAINT LUCIE COUNTY, FL",FL,2009,11,7211.0
"SAINT LUCIE COUNTY, FL",FL,2009,12,8323.0
"SAINT LUCIE COUNTY, FL",FL,2010,1,341.0
"SAINT LUCIE COUNTY, FL",FL,2010,2,6321.0
"SAINT LUCIE COUNTY, FL",FL,2010,3,6685.0
"SAINT LUCIE COUNTY, FL",FL,2010,4,6157.0
"SAINT LUCIE COUNTY, FL",FL,2010,5,6293.0
"SAINT LUCIE COUNTY, FL",FL,2010,6,6606.0
"SAINT LUCIE COUNTY, FL",FL,2010,7,5866.0
"SAINT LUCIE COUNTY, FL",FL,2010,8,6345.0
"SAINT LUCIE COUNTY, FL",FL,2010,9,7324.0
"SAINT LUCIE COUNTY, FL",FL,2010,10,8656.0
"SAINT LUCIE COUNTY, FL",FL,2010,11,10766.0
"SAINT LUCIE COUNTY, FL",FL,2010,12,10629.0
"SAINT LUCIE COUNTY, FL",FL,2011,1,383.0
"SAINT LUCIE COUNTY, FL",FL,2011,2,8342.0
"SAINT LUCIE COUNTY, FL",FL,2011,3,8412.0
"SAINT LUCIE COUNTY, FL",FL,2011,4,8559.0
"SAINT LUCIE COUNTY, FL",FL,2011,5,8457.0
"SAINT LUCIE COUNTY, FL",FL,2011,6,8336.0
"SAINT LUCIE COUNTY, FL",FL,2011,7,8136.0
"SAINT LUCIE COUNTY, FL",FL,2011,8,9553.0
"SAINT LUCIE COUNTY, FL",FL,2011,9,8103.0
"SAINT LUCIE COUNTY, FL",FL,2011,10,9931.0
"SAINT LUCIE COUNTY, FL",FL,2011,11,11934.0
"SAINT LUCIE COUNTY, FL",FL,2011,12,9893.0
"SAINT LUCIE COUNTY, FL",FL,2012,1,2281.0
"SAINT LUCIE COUNTY, FL",FL,2012,2,6517.0
"SAINT LUCIE COUNTY, FL",FL,2012,3,6271.0
"SAINT LUCIE COUNTY, FL",FL,2012,4,5151.0
"SAINT LUCIE COUNTY, FL",FL,2012,5,5575.0
"SAINT LUCIE COUNTY, FL",FL,2012,6,4995.0
"SAINT LUCIE COUNTY, FL",FL,2012,7,4751.0
"SAINT LUCIE COUNTY, FL",FL,2012,8,6743.0
"SAINT LUCIE COUNTY, FL",FL,2012,9,3976.0
"SAINT LUCIE COUNTY, FL",FL,2012,10,5965.0
"SAINT LUCIE COUNTY, FL",FL,2012,11,6573.0
"SAINT LUCIE COUNTY, FL",FL,2012,12,6221.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,1,67.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,2,94.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,3,103.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,4,76.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,5,109.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,6,160.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,7,45.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,8,155.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,9,65.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,10,125.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,11,115.0
"SAN AUGUSTINE COUNTY, TX",TX,2006,12,112.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,1,17.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,2,73.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,3,108.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,4,126.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,5,124.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,6,97.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,7,86.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,8,127.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,9,70.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,10,128.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,11,112.0
"SAN AUGUSTINE COUNTY, TX",TX,2007,12,110.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,1,5.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,2,67.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,3,70.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,4,67.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,5,78.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,6,75.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,7,84.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,8,78.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,9,86.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,10,100.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,11,84.0
"SAN AUGUSTINE COUNTY, TX",TX,2008,12,92.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,1,6.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,2,75.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,3,106.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,4,82.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,5,72.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,6,74.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,7,122.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,8,79.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,9,86.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,10,110.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,11,108.0
"SAN AUGUSTINE COUNTY, TX",TX,2009,12,110.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,1,3.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,2,84.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,3,93.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,4,87.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,5,88.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,6,82.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,7,80.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,8,86.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,9,85.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,10,105.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,11,120.0
"SAN AUGUSTINE COUNTY, TX",TX,2010,12,122.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,1,14.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,2,87.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,3,80.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,4,107.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,5,97.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,6,112.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,7,99.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,8,105.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,9,94.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,10,152.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,11,130.0
"SAN AUGUSTINE COUNTY, TX",TX,2011,12,131.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,1,12.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,2,87.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,3,94.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,4,82.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,5,93.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,6,89.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,7,120.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,8,99.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,9,91.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,10,127.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,11,133.0
"SAN AUGUSTINE COUNTY, TX",TX,2012,12,117.0
"SAN JACINTO COUNTY, TX",TX,2006,1,31.0
"SAN JACINTO COUNTY, TX",TX,2006,2,125.0
"SAN JACINTO COUNTY, TX",TX,2006,3,166.0
"SAN JACINTO COUNTY, TX",TX,2006,4,128.0
"SAN JACINTO COUNTY, TX",TX,2006,5,139.0
"SAN JACINTO COUNTY, TX",TX,2006,6,193.0
"SAN JACINTO COUNTY, TX",TX,2006,7,99.0
"SAN JACINTO COUNTY, TX",TX,2006,8,155.0
"SAN JACINTO COUNTY, TX",TX,2006,9,92.0
"SAN JACINTO COUNTY, TX",TX,2006,10,191.0
"SAN JACINTO COUNTY, TX",TX,2006,11,138.0
"SAN JACINTO COUNTY, TX",TX,2006,12,187.0
"SAN JACINTO COUNTY, TX",TX,2007,1,19.0
"SAN JACINTO COUNTY, TX",TX,2007,2,107.0
"SAN JACINTO COUNTY, TX",TX,2007,3,122.0
"SAN JACINTO COUNTY, TX",TX,2007,4,101.0
"SAN JACINTO COUNTY, TX",TX,2007,5,112.0
"SAN JACINTO COUNTY, TX",TX,2007,6,108.0
"SAN JACINTO COUNTY, TX",TX,2007,7,113.0
"SAN JACINTO COUNTY, TX",TX,2007,8,126.0
"SAN JACINTO COUNTY, TX",TX,2007,9,94.0
"SAN JACINTO COUNTY, TX",TX,2007,10,167.0
"SAN JACINTO COUNTY, TX",TX,2007,11,166.0
"SAN JACINTO COUNTY, TX",TX,2007,12,136.0
"SAN JACINTO COUNTY, TX",TX,2008,1,12.0
"SAN JACINTO COUNTY, TX",TX,2008,2,105.0
"SAN JACINTO COUNTY, TX",TX,2008,3,115.0
"SAN JACINTO COUNTY, TX",TX,2008,4,108.0
"SAN JACINTO COUNTY, TX",TX,2008,5,128.0
"SAN JACINTO COUNTY, TX",TX,2008,6,107.0
"SAN JACINTO COUNTY, TX",TX,2008,7,119.0
"SAN JACINTO COUNTY, TX",TX,2008,8,125.0
"SAN JACINTO COUNTY, TX",TX,2008,9,100.0
"SAN JACINTO COUNTY, TX",TX,2008,10,155.0
"SAN JACINTO COUNTY, TX",TX,2008,11,121.0
"SAN JACINTO COUNTY, TX",TX,2008,12,154.0
"SAN JACINTO COUNTY, TX",TX,2009,1,12.0
"SAN JACINTO COUNTY, TX",TX,2009,2,107.0
"SAN JACINTO COUNTY, TX",TX,2009,3,120.0
"SAN JACINTO COUNTY, TX",TX,2009,4,116.0
"SAN JACINTO COUNTY, TX",TX,2009,5,120.0
"SAN JACINTO COUNTY, TX",TX,2009,6,188.0
"SAN JACINTO COUNTY, TX",TX,2009,7,119.0
"SAN JACINTO COUNTY, TX",TX,2009,8,115.0
"SAN JACINTO COUNTY, TX",TX,2009,9,114.0
"SAN JACINTO COUNTY, TX",TX,2009,10,155.0
"SAN JACINTO COUNTY, TX",TX,2009,11,129.0
"SAN JACINTO COUNTY, TX",TX,2009,12,165.0
"SAN JACINTO COUNTY, TX",TX,2010,1,2.0
"SAN JACINTO COUNTY, TX",TX,2010,2,115.0
"SAN JACINTO COUNTY, TX",TX,2010,3,122.0
"SAN JACINTO COUNTY, TX",TX,2010,4,132.0
"SAN JACINTO COUNTY, TX",TX,2010,5,115.0
"SAN JACINTO COUNTY, TX",TX,2010,6,133.0
"SAN JACINTO COUNTY, TX",TX,2010,7,140.0
"SAN JACINTO COUNTY, TX",TX,2010,8,143.0
"SAN JACINTO COUNTY, TX",TX,2010,9,138.0
"SAN JACINTO COUNTY, TX",TX,2010,10,163.0
"SAN JACINTO COUNTY, TX",TX,2010,11,204.0
"SAN JACINTO COUNTY, TX",TX,2010,12,168.0
"SAN JACINTO COUNTY, TX",TX,2011,1,23.0
"SAN JACINTO COUNTY, TX",TX,2011,2,106.0
"SAN JACINTO COUNTY, TX",TX,2011,3,122.0
"SAN JACINTO COUNTY, TX",TX,2011,4,132.0
"SAN JACINTO COUNTY, TX",TX,2011,5,118.0
"SAN JACINTO COUNTY, TX",TX,2011,6,136.0
"SAN JACINTO COUNTY, TX",TX,2011,7,137.0
"SAN JACINTO COUNTY, TX",TX,2011,8,137.0
"SAN JACINTO COUNTY, TX",TX,2011,9,176.0
"SAN JACINTO COUNTY, TX",TX,2011,10,145.0
"SAN JACINTO COUNTY, TX",TX,2011,11,138.0
"SAN JACINTO COUNTY, TX",TX,2011,12,140.0
"SAN JACINTO COUNTY, TX",TX,2012,1,14.0
"SAN JACINTO COUNTY, TX",TX,2012,2,108.0
"SAN JACINTO COUNTY, TX",TX,2012,3,113.0
"SAN JACINTO COUNTY, TX",TX,2012,4,108.0
"SAN JACINTO COUNTY, TX",TX,2012,5,94.0
"SAN JACINTO COUNTY, TX",TX,2012,6,115.0
"SAN JACINTO COUNTY, TX",TX,2012,7,110.0
"SAN JACINTO COUNTY, TX",TX,2012,8,105.0
"SAN JACINTO COUNTY, TX",TX,2012,9,151.0
"SAN JACINTO COUNTY, TX",TX,2012,10,170.0
"SAN JACINTO COUNTY, TX",TX,2012,11,131.0
"SAN JACINTO COUNTY, TX",TX,2012,12,123.0
"SAN JUAN COUNTY, WA",WA,2006,1,17.0
"SAN JUAN COUNTY, WA",WA,2006,2,161.0
"SAN JUAN COUNTY, WA",WA,2006,3,171.0
"SAN JUAN COUNTY, WA",WA,2006,4,117.0
"SAN JUAN COUNTY, WA",WA,2006,5,189.0
"SAN JUAN COUNTY, WA",WA,2006,6,146.0
"SAN JUAN COUNTY, WA",WA,2006,7,153.0
"SAN JUAN COUNTY, WA",WA,2006,8,176.0
"SAN JUAN COUNTY, WA",WA,2006,9,112.0
"SAN JUAN COUNTY, WA",WA,2006,10,191.0
"SAN JUAN COUNTY, WA",WA,2006,11,202.0
"SAN JUAN COUNTY, WA",WA,2006,12,181.0
"SAN JUAN COUNTY, WA",WA,2007,1,21.0
"SAN JUAN COUNTY, WA",WA,2007,2,177.0
"SAN JUAN COUNTY, WA",WA,2007,3,158.0
"SAN JUAN COUNTY, WA",WA,2007,4,150.0
"SAN JUAN COUNTY, WA",WA,2007,5,158.0
"SAN JUAN COUNTY, WA",WA,2007,6,173.0
"SAN JUAN COUNTY, WA",WA,2007,7,190.0
"SAN JUAN COUNTY, WA",WA,2007,8,218.0
"SAN JUAN COUNTY, WA",WA,2007,9,196.0
"SAN JUAN COUNTY, WA",WA,2007,10,259.0
"SAN JUAN COUNTY, WA",WA,2007,11,224.0
"SAN JUAN COUNTY, WA",WA,2007,12,257.0
"SAN JUAN COUNTY, WA",WA,2008,1,24.0
"SAN JUAN COUNTY, WA",WA,2008,2,177.0
"SAN JUAN COUNTY, WA",WA,2008,3,187.0
"SAN JUAN COUNTY, WA",WA,2008,4,182.0
"SAN JUAN COUNTY, WA",WA,2008,5,203.0
"SAN JUAN COUNTY, WA",WA,2008,6,194.0
"SAN JUAN COUNTY, WA",WA,2008,7,236.0
"SAN JUAN COUNTY, WA",WA,2008,8,229.0
"SAN JUAN COUNTY, WA",WA,2008,9,238.0
"SAN JUAN COUNTY, WA",WA,2008,10,253.0
"SAN JUAN COUNTY, WA",WA,2008,11,244.0
"SAN JUAN COUNTY, WA",WA,2008,12,264.0
"SAN JUAN COUNTY, WA",WA,2009,1,12.0
"SAN JUAN COUNTY, WA",WA,2009,2,223.0
"SAN JUAN COUNTY, WA",WA,2009,3,209.0
"SAN JUAN COUNTY, WA",WA,2009,4,211.0
"SAN JUAN COUNTY, WA",WA,2009,5,204.0
"SAN JUAN COUNTY, WA",WA,2009,6,255.0
"SAN JUAN COUNTY, WA",WA,2009,7,270.0
"SAN JUAN COUNTY, WA",WA,2009,8,255.0
"SAN JUAN COUNTY, WA",WA,2009,9,262.0
"SAN JUAN COUNTY, WA",WA,2009,10,305.0
"SAN JUAN COUNTY, WA",WA,2009,11,320.0
"SAN JUAN COUNTY, WA",WA,2009,12,346.0
"SAN JUAN COUNTY, WA",WA,2010,1,2.0
"SAN JUAN COUNTY, WA",WA,2010,2,264.0
"SAN JUAN COUNTY, WA",WA,2010,3,268.0
"SAN JUAN COUNTY, WA",WA,2010,4,245.0
"SAN JUAN COUNTY, WA",WA,2010,5,273.0
"SAN JUAN COUNTY, WA",WA,2010,6,293.0
"SAN JUAN COUNTY, WA",WA,2010,7,284.0
"SAN JUAN COUNTY, WA",WA,2010,8,307.0
"SAN JUAN COUNTY, WA",WA,2010,9,304.0
"SAN JUAN COUNTY, WA",WA,2010,10,345.0
"SAN JUAN COUNTY, WA",WA,2010,11,374.0
"SAN JUAN COUNTY, WA",WA,2010,12,385.0
"SAN JUAN COUNTY, WA",WA,2011,1,62.0
"SAN JUAN COUNTY, WA",WA,2011,2,299.0
"SAN JUAN COUNTY, WA",WA,2011,3,348.0
"SAN JUAN COUNTY, WA",WA,2011,4,336.0
"SAN JUAN COUNTY, WA",WA,2011,5,278.0
"SAN JUAN COUNTY, WA",WA,2011,6,314.0
"SAN JUAN COUNTY, WA",WA,2011,7,341.0
"SAN JUAN COUNTY, WA",WA,2011,8,337.0
"SAN JUAN COUNTY, WA",WA,2011,9,335.0
"SAN JUAN COUNTY, WA",WA,2011,10,384.0
"SAN JUAN COUNTY, WA",WA,2011,11,429.0
"SAN JUAN COUNTY, WA",WA,2011,12,432.0
"SAN JUAN COUNTY, WA",WA,2012,1,64.0
"SAN JUAN COUNTY, WA",WA,2012,2,283.0
"SAN JUAN COUNTY, WA",WA,2012,3,298.0
"SAN JUAN COUNTY, WA",WA,2012,4,323.0
"SAN JUAN COUNTY, WA",WA,2012,5,292.0
"SAN JUAN COUNTY, WA",WA,2012,6,289.0
"SAN JUAN COUNTY, WA",WA,2012,7,328.0
"SAN JUAN COUNTY, WA",WA,2012,8,306.0
"SAN JUAN COUNTY, WA",WA,2012,9,253.0
"SAN JUAN COUNTY, WA",WA,2012,10,363.0
"SAN JUAN COUNTY, WA",WA,2012,11,341.0
"SAN JUAN COUNTY, WA",WA,2012,12,344.0
"SAN PATRICIO COUNTY, TX",TX,2006,1,100.0
"SAN PATRICIO COUNTY, TX",TX,2006,2,476.0
"SAN PATRICIO COUNTY, TX",TX,2006,3,555.0
"SAN PATRICIO COUNTY, TX",TX,2006,4,640.0
"SAN PATRICIO COUNTY, TX",TX,2006,5,630.0
"SAN PATRICIO COUNTY, TX",TX,2006,6,657.0
"SAN PATRICIO COUNTY, TX",TX,2006,7,628.0
"SAN PATRICIO COUNTY, TX",TX,2006,8,689.0
"SAN PATRICIO COUNTY, TX",TX,2006,9,682.0
"SAN PATRICIO COUNTY, TX",TX,2006,10,1044.0
"SAN PATRICIO COUNTY, TX",TX,2006,11,925.0
"SAN PATRICIO COUNTY, TX",TX,2006,12,850.0
"SAN PATRICIO COUNTY, TX",TX,2007,1,123.0
"SAN PATRICIO COUNTY, TX",TX,2007,2,756.0
"SAN PATRICIO COUNTY, TX",TX,2007,3,885.0
"SAN PATRICIO COUNTY, TX",TX,2007,4,868.0
"SAN PATRICIO COUNTY, TX",TX,2007,5,977.0
"SAN PATRICIO COUNTY, TX",TX,2007,6,932.0
"SAN PATRICIO COUNTY, TX",TX,2007,7,978.0
"SAN PATRICIO COUNTY, TX",TX,2007,8,1076.0
"SAN PATRICIO COUNTY, TX",TX,2007,9,874.0
"SAN PATRICIO COUNTY, TX",TX,2007,10,1370.0
"SAN PATRICIO COUNTY, TX",TX,2007,11,1302.0
"SAN PATRICIO COUNTY, TX",TX,2007,12,1197.0
"SAN PATRICIO COUNTY, TX",TX,2008,1,75.0
"SAN PATRICIO COUNTY, TX",TX,2008,2,980.0
"SAN PATRICIO COUNTY, TX",TX,2008,3,973.0
"SAN PATRICIO COUNTY, TX",TX,2008,4,909.0
"SAN PATRICIO COUNTY, TX",TX,2008,5,849.0
"SAN PATRICIO COUNTY, TX",TX,2008,6,838.0
"SAN PATRICIO COUNTY, TX",TX,2008,7,953.0
"SAN PATRICIO COUNTY, TX",TX,2008,8,810.0
"SAN PATRICIO COUNTY, TX",TX,2008,9,876.0
"SAN PATRICIO COUNTY, TX",TX,2008,10,1241.0
"SAN PATRICIO COUNTY, TX",TX,2008,11,1031.0
"SAN PATRICIO COUNTY, TX",TX,2008,12,1199.0
"SAN PATRICIO COUNTY, TX",TX,2009,1,115.0
"SAN PATRICIO COUNTY, TX",TX,2009,2,787.0
"SAN PATRICIO COUNTY, TX",TX,2009,3,928.0
"SAN PATRICIO COUNTY, TX",TX,2009,4,831.0
"SAN PATRICIO COUNTY, TX",TX,2009,5,916.0
"SAN PATRICIO COUNTY, TX",TX,2009,6,848.0
"SAN PATRICIO COUNTY, TX",TX,2009,7,948.0
"SAN PATRICIO COUNTY, TX",TX,2009,8,836.0
"SAN PATRICIO COUNTY, TX",TX,2009,9,919.0
"SAN PATRICIO COUNTY, TX",TX,2009,10,1239.0
"SAN PATRICIO COUNTY, TX",TX,2009,11,1026.0
"SAN PATRICIO COUNTY, TX",TX,2009,12,1163.0
"SAN PATRICIO COUNTY, TX",TX,2010,1,57.0
"SAN PATRICIO COUNTY, TX",TX,2010,2,895.0
"SAN PATRICIO COUNTY, TX",TX,2010,3,1029.0
"SAN PATRICIO COUNTY, TX",TX,2010,4,978.0
"SAN PATRICIO COUNTY, TX",TX,2010,5,913.0
"SAN PATRICIO COUNTY, TX",TX,2010,6,1018.0
"SAN PATRICIO COUNTY, TX",TX,2010,7,977.0
"SAN PATRICIO COUNTY, TX",TX,2010,8,981.0
"SAN PATRICIO COUNTY, TX",TX,2010,9,998.0
"SAN PATRICIO COUNTY, TX",TX,2010,10,1307.0
"SAN PATRICIO COUNTY, TX",TX,2010,11,1382.0
"SAN PATRICIO COUNTY, TX",TX,2010,12,1414.0
"SAN PATRICIO COUNTY, TX",TX,2011,1,118.0
"SAN PATRICIO COUNTY, TX",TX,2011,2,1012.0
"SAN PATRICIO COUNTY, TX",TX,2011,3,1240.0
"SAN PATRICIO COUNTY, TX",TX,2011,4,1103.0
"SAN PATRICIO COUNTY, TX",TX,2011,5,1117.0
"SAN PATRICIO COUNTY, TX",TX,2011,6,1141.0
"SAN PATRICIO COUNTY, TX",TX,2011,7,996.0
"SAN PATRICIO COUNTY, TX",TX,2011,8,1065.0
"SAN PATRICIO COUNTY, TX",TX,2011,9,1081.0
"SAN PATRICIO COUNTY, TX",TX,2011,10,1413.0
"SAN PATRICIO COUNTY, TX",TX,2011,11,1418.0
"SAN PATRICIO COUNTY, TX",TX,2011,12,1429.0
"SAN PATRICIO COUNTY, TX",TX,2012,1,173.0
"SAN PATRICIO COUNTY, TX",TX,2012,2,1128.0
"SAN PATRICIO COUNTY, TX",TX,2012,3,1218.0
"SAN PATRICIO COUNTY, TX",TX,2012,4,956.0
"SAN PATRICIO COUNTY, TX",TX,2012,5,1127.0
"SAN PATRICIO COUNTY, TX",TX,2012,6,994.0
"SAN PATRICIO COUNTY, TX",TX,2012,7,961.0
"SAN PATRICIO COUNTY, TX",TX,2012,8,1133.0
"SAN PATRICIO COUNTY, TX",TX,2012,9,1068.0
"SAN PATRICIO COUNTY, TX",TX,2012,10,1474.0
"SAN PATRICIO COUNTY, TX",TX,2012,11,1513.0
"SAN PATRICIO COUNTY, TX",TX,2012,12,1310.0
"SAN SABA COUNTY, TX",TX,2006,1,11.0
"SAN SABA COUNTY, TX",TX,2006,2,23.0
"SAN SABA COUNTY, TX",TX,2006,3,37.0
"SAN SABA COUNTY, TX",TX,2006,4,25.0
"SAN SABA COUNTY, TX",TX,2006,5,43.0
"SAN SABA COUNTY, TX",TX,2006,6,30.0
"SAN SABA COUNTY, TX",TX,2006,7,32.0
"SAN SABA COUNTY, TX",TX,2006,8,33.0
"SAN SABA COUNTY, TX",TX,2006,9,29.0
"SAN SABA COUNTY, TX",TX,2006,10,39.0
"SAN SABA COUNTY, TX",TX,2006,11,34.0
"SAN SABA COUNTY, TX",TX,2006,12,31.0
"SAN SABA COUNTY, TX",TX,2007,1,3.0
"SAN SABA COUNTY, TX",TX,2007,2,26.0
"SAN SABA COUNTY, TX",TX,2007,3,26.0
"SAN SABA COUNTY, TX",TX,2007,4,20.0
"SAN SABA COUNTY, TX",TX,2007,5,33.0
"SAN SABA COUNTY, TX",TX,2007,6,33.0
"SAN SABA COUNTY, TX",TX,2007,7,27.0
"SAN SABA COUNTY, TX",TX,2007,8,35.0
"SAN SABA COUNTY, TX",TX,2007,9,24.0
"SAN SABA COUNTY, TX",TX,2007,10,32.0
"SAN SABA COUNTY, TX",TX,2007,11,42.0
"SAN SABA COUNTY, TX",TX,2007,12,40.0
"SAN SABA COUNTY, TX",TX,2008,1,10.0
"SAN SABA COUNTY, TX",TX,2008,2,26.0
"SAN SABA COUNTY, TX",TX,2008,3,20.0
"SAN SABA COUNTY, TX",TX,2008,4,33.0
"SAN SABA COUNTY, TX",TX,2008,5,30.0
"SAN SABA COUNTY, TX",TX,2008,6,31.0
"SAN SABA COUNTY, TX",TX,2008,7,44.0
"SAN SABA COUNTY, TX",TX,2008,8,35.0
"SAN SABA COUNTY, TX",TX,2008,9,46.0
"SAN SABA COUNTY, TX",TX,2008,10,63.0
"SAN SABA COUNTY, TX",TX,2008,11,47.0
"SAN SABA COUNTY, TX",TX,2008,12,48.0
"SAN SABA COUNTY, TX",TX,2009,1,3.0
"SAN SABA COUNTY, TX",TX,2009,2,52.0
"SAN SABA COUNTY, TX",TX,2009,3,58.0
"SAN SABA COUNTY, TX",TX,2009,4,35.0
"SAN SABA COUNTY, TX",TX,2009,5,74.0
"SAN SABA COUNTY, TX",TX,2009,6,17.0
"SAN SABA COUNTY, TX",TX,2009,7,98.0
"SAN SABA COUNTY, TX",TX,2009,8,45.0
"SAN SABA COUNTY, TX",TX,2009,9,22.0
"SAN SABA COUNTY, TX",TX,2009,10,54.0
"SAN SABA COUNTY, TX",TX,2009,11,53.0
"SAN SABA COUNTY, TX",TX,2009,12,39.0
"SAN SABA COUNTY, TX",TX,2010,2,57.0
"SAN SABA COUNTY, TX",TX,2010,3,49.0
"SAN SABA COUNTY, TX",TX,2010,4,48.0
"SAN SABA COUNTY, TX",TX,2010,5,64.0
"SAN SABA COUNTY, TX",TX,2010,6,50.0
"SAN SABA COUNTY, TX",TX,2010,7,67.0
"SAN SABA COUNTY, TX",TX,2010,8,54.0
"SAN SABA COUNTY, TX",TX,2010,9,41.0
"SAN SABA COUNTY, TX",TX,2010,10,80.0
"SAN SABA COUNTY, TX",TX,2010,11,60.0
"SAN SABA COUNTY, TX",TX,2010,12,73.0
"SAN SABA COUNTY, TX",TX,2011,1,11.0
"SAN SABA COUNTY, TX",TX,2011,2,59.0
"SAN SABA COUNTY, TX",TX,2011,3,44.0
"SAN SABA COUNTY, TX",TX,2011,4,49.0
"SAN SABA COUNTY, TX",TX,2011,5,53.0
"SAN SABA COUNTY, TX",TX,2011,6,66.0
"SAN SABA COUNTY, TX",TX,2011,7,50.0
"SAN SABA COUNTY, TX",TX,2011,8,61.0
"SAN SABA COUNTY, TX",TX,2011,9,54.0
"SAN SABA COUNTY, TX",TX,2011,10,60.0
"SAN SABA COUNTY, TX",TX,2011,11,85.0
"SAN SABA COUNTY, TX",TX,2011,12,78.0
"SAN SABA COUNTY, TX",TX,2012,1,8.0
"SAN SABA COUNTY, TX",TX,2012,2,52.0
"SAN SABA COUNTY, TX",TX,2012,3,53.0
"SAN SABA COUNTY, TX",TX,2012,4,47.0
"SAN SABA COUNTY, TX",TX,2012,5,33.0
"SAN SABA COUNTY, TX",TX,2012,6,58.0
"SAN SABA COUNTY, TX",TX,2012,7,34.0
"SAN SABA COUNTY, TX",TX,2012,8,43.0
"SAN SABA COUNTY, TX",TX,2012,9,37.0
"SAN SABA COUNTY, TX",TX,2012,10,57.0
"SAN SABA COUNTY, TX",TX,2012,11,44.0
